date,region,product,stock_level,warehouse_capacity
2024-03-13,NA,A,9688,9252
2024-03-13,NA,B,2475,14599
2024-03-13,NA,C,3592,12333
2024-03-13,EU,A,8294,10886
2024-03-13,EU,B,3932,14058
2024-03-13,EU,C,6771,10829
2024-03-13,APAC,A,4337,12281
2024-03-13,APAC,B,8206,9946
2024-03-13,APAC,C,2411,11445
2024-03-14,LATAM,A,14582,14306
2024-03-14,LATAM,B,8109,14743
2024-03-14,LATAM,C,5064,8685
2024-03-14,NA,A,1244,13898
2024-03-14,NA,B,14466,13816
2024-03-14,NA,C,2332,9782
2024-03-14,EU,A,5185,11526
2024-03-14,EU,B,9460,8284
2024-03-14,EU,C,2580,10810
2024-03-14,APAC,A,13147,14454
2024-03-14,APAC,B,9908,13463
2024-03-14,APAC,C,3081,13327
2024-03-15,LATAM,A,1065,13364
2024-03-15,LATAM,B,13964,14923
2024-03-15,LATAM,C,3591,14701
2024-03-15,NA,A,13403,12329
2024-03-15,NA,B,250,11731
2024-03-15,NA,C,2707,10039
2024-03-15,EU,A,4349,14851
2024-03-15,EU,B,1578,12943
2024-03-15,EU,C,1507,12852
2024-03-15,APAC,A,13302,13869
2024-03-15,APAC,B,6819,8943
2024-03-15,APAC,C,14038,12658
2024-03-16,LATAM,A,13389,13769
2024-03-16,LATAM,B,1772,8631
2024-03-16,LATAM,C,3095,12666
2024-03-16,NA,A,6697,10722
2024-03-16,NA,B,7262,8054
2024-03-16,NA,C,5784,9209
2024-03-16,EU,A,-423,14572
2024-03-16,EU,B,7335,11736
2024-03-16,EU,C,6540,14074
2024-03-16,APAC,A,6691,14642
2024-03-16,APAC,B,7342,10643
2024-03-16,APAC,C,14287,14918
2024-03-17,LATAM,A,4402,14087
2024-03-17,LATAM,B,6721,10574
2024-03-17,LATAM,C,1864,10970
2024-03-17,NA,A,-324,14517
2024-03-17,NA,B,907,10241
2024-03-17,NA,C,6160,10356
2024-03-17,EU,A,6977,10633
2024-03-17,EU,B,-269,12457
2024-03-17,EU,C,11418,13186
2024-03-17,APAC,A,9833,10857
2024-03-17,APAC,B,2987,10874
2024-03-17,APAC,C,-86,9330
2024-03-18,LATAM,A,-462,14536
2024-03-18,LATAM,B,7419,9743
2024-03-18,LATAM,C,3296,8361
2024-03-18,NA,A,2560,8173
2024-03-18,NA,B,13897,11913
2024-03-18,NA,C,7366,11053
2024-03-18,EU,A,5933,10295
2024-03-18,EU,B,1887,13432
2024-03-18,EU,C,8157,11310
2024-03-18,APAC,A,7116,9207
2024-03-18,APAC,B,5351,8173
2024-03-18,APAC,C,7911,9433
2024-03-19,LATAM,A,4447,8230
2024-03-19,LATAM,B,4371,9596
2024-03-19,LATAM,C,1090,9588
2024-03-19,NA,A,12579,11454
2024-03-19,NA,B,12063,12845
2024-03-19,NA,C,11658,13253
2024-03-19,EU,A,1948,13053
2024-03-19,EU,B,14463,14670
2024-03-19,EU,C,2877,10807
2024-03-19,APAC,A,-144,12652
2024-03-19,APAC,B,6563,13874
2024-03-19,APAC,C,9787,14076
2024-03-20,LATAM,A,9232,14053
2024-03-20,LATAM,B,-342,11213
2024-03-20,LATAM,C,11552,10973
2024-03-20,NA,A,2905,9390
2024-03-20,NA,B,254,13781
2024-03-20,NA,C,2773,9724
2024-03-20,EU,A,7634,12375
2024-03-20,EU,B,6844,10793
2024-03-20,EU,C,9860,8156
2024-03-20,APAC,A,3350,8650
2024-03-20,APAC,B,637,11463
2024-03-20,APAC,C,6888,11356
2024-03-21,LATAM,A,6105,8491
2024-03-21,LATAM,B,4997,12237
2024-03-21,LATAM,C,1783,9155
2024-03-21,NA,A,8871,14149
2024-03-21,NA,B,6903,14448
2024-03-21,NA,C,2871,14361
2024-03-21,EU,A,-314,13984
2024-03-21,EU,B,4265,13312
2024-03-21,EU,C,-56,10501
2024-03-21,APAC,A,10275,10143
2024-03-21,APAC,B,8600,10134
2024-03-21,APAC,C,4012,10593
2024-03-22,LATAM,A,7340,14505
2024-03-22,LATAM,B,6334,13458
2024-03-22,LATAM,C,2389,12658
2024-03-22,NA,A,9748,12252
2024-03-22,NA,B,13211,13762
2024-03-22,NA,C,2185,10944
2024-03-22,EU,A,7534,9145
2024-03-22,EU,B,1434,13187
2024-03-22,EU,C,3361,11286
2024-03-22,APAC,A,7976,8113
2024-03-22,APAC,B,66,14347
2024-03-22,APAC,C,-47,9188
2024-03-23,LATAM,A,451,12232
2024-03-23,LATAM,B,11996,11018
2024-03-23,LATAM,C,11193,10958
2024-03-23,NA,A,6541,12480
2024-03-23,NA,B,10007,14205
2024-03-23,NA,C,741,11301
2024-03-23,EU,A,10715,10469
2024-03-23,EU,B,9088,11208
2024-03-23,EU,C,4098,12942
2024-03-23,APAC,A,5836,14359
2024-03-23,APAC,B,11183,10136
2024-03-23,APAC,C,2772,12551
2024-03-24,LATAM,A,14868,14135
2024-03-24,LATAM,B,7110,9514
2024-03-24,LATAM,C,3472,11035
2024-03-24,NA,A,4877,8140
2024-03-24,NA,B,3723,14780
2024-03-24,NA,C,1070,10613
2024-03-24,EU,A,4620,11142
2024-03-24,EU,B,10169,10114
2024-03-24,EU,C,7182,9981
2024-03-24,APAC,A,5329,9566
2024-03-24,APAC,B,9104,14838
2024-03-24,APAC,C,9531,9116
2024-03-25,LATAM,A,5964,11225
2024-03-25,LATAM,B,6065,10551
2024-03-25,LATAM,C,2701,14347
2024-03-25,NA,A,13217,13031
2024-03-25,NA,B,8523,13071
2024-03-25,NA,C,7237,10096
2024-03-25,EU,A,2661,10419
2024-03-25,EU,B,1365,14634
2024-03-25,EU,C,740,11197
2024-03-25,APAC,A,1474,10816
2024-03-25,APAC,B,4847,14142
2024-03-25,APAC,C,2702,11439
2024-03-26,LATAM,A,11275,14398
2024-03-26,LATAM,B,3798,9858
2024-03-26,LATAM,C,6244,12495
2024-03-26,NA,A,9293,9880
2024-03-26,NA,B,10934,10319
2024-03-26,NA,C,9565,13101
2024-03-26,EU,A,1895,12143
2024-03-26,EU,B,13073,13154
2024-03-26,EU,C,6614,8691
2024-03-26,APAC,A,3160,9734
2024-03-26,APAC,B,9029,9918
2024-03-26,APAC,C,6241,12873
2024-03-27,LATAM,A,8757,10139
2024-03-27,LATAM,B,10211,9388
2024-03-27,LATAM,C,7237,11880
2024-03-27,NA,A,8890,9549
2024-03-27,NA,B,7893,14115
2024-03-27,NA,C,11348,14842
2024-03-27,EU,A,4003,11684
2024-03-27,EU,B,-88,8602
2024-03-27,EU,C,-438,11291
2024-03-27,APAC,A,13793,12016
2024-03-27,APAC,B,4904,10514
2024-03-27,APAC,C,8577,13258
2024-03-28,LATAM,A,11552,11381
2024-03-28,LATAM,B,4600,11535
2024-03-28,LATAM,C,10526,9305
2024-03-28,NA,A,13155,12878
2024-03-28,NA,B,5748,12114
2024-03-28,NA,C,7105,14253
2024-03-28,EU,A,6160,8960
2024-03-28,EU,B,1090,8001
2024-03-28,EU,C,4134,12234
2024-03-28,APAC,A,3762,9630
2024-03-28,APAC,B,2448,8576
2024-03-28,APAC,C,7818,9799
2024-03-29,LATAM,A,12491,12081
2024-03-29,LATAM,B,10598,14963
2024-03-29,LATAM,C,14281,12556
2024-03-29,NA,A,12953,10993
2024-03-29,NA,B,8104,11904
2024-03-29,NA,C,6710,14883
2024-03-29,EU,A,1842,12469
2024-03-29,EU,B,6201,12016
2024-03-29,EU,C,818,13742
2024-03-29,APAC,A,2618,9041
2024-03-29,APAC,B,2301,12549
2024-03-29,APAC,C,9579,8853
2024-03-30,LATAM,A,3454,13382
2024-03-30,LATAM,B,117,13839
2024-03-30,LATAM,C,12214,10886
2024-03-30,NA,A,5481,11813
2024-03-30,NA,B,8981,10477
2024-03-30,NA,C,5218,8199
2024-03-30,EU,A,4305,8303
2024-03-30,EU,B,4936,10508
2024-03-30,EU,C,9697,10930
2024-03-30,APAC,A,10106,12522
2024-03-30,APAC,B,6515,8465
2024-03-30,APAC,C,7945,9183
2024-03-31,LATAM,A,10451,12760
2024-03-31,LATAM,B,6164,8301
2024-03-31,LATAM,C,11471,13776
2024-03-31,NA,A,5224,14525
2024-03-31,NA,B,9422,9662
2024-03-31,NA,C,14872,13832
2024-03-31,EU,A,3094,12215
2024-03-31,EU,B,895,9013
2024-03-31,EU,C,4401,11874
2024-03-31,APAC,A,10827,10938
2024-03-31,APAC,B,4971,12014
2024-03-31,APAC,C,5356,14107
2024-04-01,LATAM,A,5510,11109
2024-04-01,LATAM,B,12269,13821
2024-04-01,LATAM,C,14042,12754
2024-04-01,NA,A,2190,8080
2024-04-01,NA,B,8420,10717
2024-04-01,NA,C,8796,13668
2024-04-01,EU,A,10706,9209
2024-04-01,EU,B,7464,10131
2024-04-01,EU,C,1380,10510
2024-04-01,APAC,A,4309,8484
2024-04-01,APAC,B,3730,8428
2024-04-01,APAC,C,9825,13368
2024-04-02,LATAM,A,16114,14408
2024-04-02,LATAM,B,8689,8850
2024-04-02,LATAM,C,2946,8384
2024-04-02,NA,A,11964,11520
2024-04-02,NA,B,399,9890
2024-04-02,NA,C,8921,9985
2024-04-02,EU,A,10039,9011
2024-04-02,EU,B,9660,13275
2024-04-02,EU,C,7887,9353
2024-04-02,APAC,A,13792,12334
2024-04-02,APAC,B,8498,12798
2024-04-02,APAC,C,13477,11761
2024-04-03,LATAM,A,527,8648
2024-04-03,LATAM,B,2475,12946
2024-04-03,LATAM,C,14053,14192
2024-04-03,NA,A,8126,10342
2024-04-03,NA,B,8188,13061
2024-04-03,NA,C,2400,14144
2024-04-03,EU,A,11730,10167
2024-04-03,EU,B,2336,11338
2024-04-03,EU,C,734,11423
2024-04-03,APAC,A,8364,8118
2024-04-03,APAC,B,2093,9113
2024-04-03,APAC,C,9803,10376
2024-04-04,LATAM,A,1273,11905
2024-04-04,LATAM,B,6496,11503
2024-04-04,LATAM,C,709,9716
2024-04-04,NA,A,4972,8591
2024-04-04,NA,B,6608,10074
2024-04-04,NA,C,1337,8383
2024-04-04,EU,A,6082,12125
2024-04-04,EU,B,429,8032
2024-04-04,EU,C,518,8007
2024-04-04,APAC,A,3455,8461
2024-04-04,APAC,B,13732,12731
2024-04-04,APAC,C,10753,11593
2024-04-05,LATAM,A,15044,14668
2024-04-05,LATAM,B,12465,11662
2024-04-05,LATAM,C,5282,13516
2024-04-05,NA,A,4232,11849
2024-04-05,NA,B,6998,8692
2024-04-05,NA,C,2879,8391
2024-04-05,EU,A,8786,14637
2024-04-05,EU,B,-202,12790
2024-04-05,EU,C,2034,14764
2024-04-05,APAC,A,6490,13263
2024-04-05,APAC,B,7036,9565
2024-04-05,APAC,C,16269,14990
2024-04-06,LATAM,A,4862,13127
2024-04-06,LATAM,B,7609,12021
2024-04-06,LATAM,C,7383,9730
2024-04-06,NA,A,11102,12758
2024-04-06,NA,B,2700,14048
2024-04-06,NA,C,13690,14644
2024-04-06,EU,A,2745,13368
2024-04-06,EU,B,-79,12621
2024-04-06,EU,C,268,13181
2024-04-06,APAC,A,7156,10158
2024-04-06,APAC,B,11165,9296
2024-04-06,APAC,C,8264,10677
2024-04-07,LATAM,A,12065,12924
2024-04-07,LATAM,B,3272,9318
2024-04-07,LATAM,C,5998,14210
2024-04-07,NA,A,520,10060
2024-04-07,NA,B,14975,13819
2024-04-07,NA,C,5438,8607
2024-04-07,EU,A,13364,14602
2024-04-07,EU,B,665,8782
2024-04-07,EU,C,4775,12683
2024-04-07,APAC,A,2847,8403
2024-04-07,APAC,B,4073,10254
2024-04-07,APAC,C,4180,11958
2024-04-08,LATAM,A,-499,13712
2024-04-08,LATAM,B,9168,14287
2024-04-08,LATAM,C,8564,12002
2024-04-08,NA,A,12862,14614
2024-04-08,NA,B,4194,8312
2024-04-08,NA,C,7430,8177
2024-04-08,EU,A,10216,8970
2024-04-08,EU,B,7726,14826
2024-04-08,EU,C,14207,14693
2024-04-08,APAC,A,13839,14787
2024-04-08,APAC,B,351,9677
2024-04-08,APAC,C,12143,14550
2024-04-09,LATAM,A,14376,12506
2024-04-09,LATAM,B,1516,14306
2024-04-09,LATAM,C,9462,8805
2024-04-09,NA,A,8820,14862
2024-04-09,NA,B,5178,8026
2024-04-09,NA,C,3334,8878
2024-04-09,EU,A,2968,12229
2024-04-09,EU,B,9425,13883
2024-04-09,EU,C,7,12708
2024-04-09,APAC,A,5995,13941
2024-04-09,APAC,B,6722,10779
2024-04-09,APAC,C,5029,10294
2024-04-10,LATAM,A,2682,13765
2024-04-10,LATAM,B,9259,11052
2024-04-10,LATAM,C,9757,14824
2024-04-10,NA,A,-235,12520
2024-04-10,NA,B,2264,11119
2024-04-10,NA,C,4700,13344
2024-04-10,EU,A,9934,8380
2024-04-10,EU,B,10221,11901
2024-04-10,EU,C,4860,11387
2024-04-10,APAC,A,12178,13272
2024-04-10,APAC,B,1616,14341
2024-04-10,APAC,C,2675,8292
2024-04-11,LATAM,A,10388,10000
2024-04-11,LATAM,B,2666,14373
2024-04-11,LATAM,C,6235,9637
2024-04-11,NA,A,2451,8000
2024-04-11,NA,B,910,9488
2024-04-11,NA,C,168,12311
2024-04-11,EU,A,11693,14003
2024-04-11,EU,B,4983,14453
2024-04-11,EU,C,142,13712
2024-04-11,APAC,A,-418,8667
2024-04-11,APAC,B,11999,11347
2024-04-11,APAC,C,16191,14921
2024-04-12,LATAM,A,2237,9242
2024-04-12,LATAM,B,231,9637
2024-04-12,LATAM,C,7967,11289
2024-04-12,NA,A,12069,13747
2024-04-12,NA,B,13147,13370
2024-04-12,NA,C,7838,10893
2024-04-12,EU,A,6190,13494
2024-04-12,EU,B,5583,12546
2024-04-12,EU,C,690,10855
2024-04-12,APAC,A,4087,13229
2024-04-12,APAC,B,946,8366
2024-04-12,APAC,C,1710,11905
2024-04-13,LATAM,A,2108,8785
2024-04-13,LATAM,B,2561,8376
2024-04-13,LATAM,C,14870,14356
2024-04-13,NA,A,15523,13838
2024-04-13,NA,B,12639,13128
2024-04-13,NA,C,4596,8941
2024-04-13,EU,A,7143,11621
2024-04-13,EU,B,4296,11414
2024-04-13,EU,C,5952,8804
2024-04-13,APAC,A,11898,12645
2024-04-13,APAC,B,383,8736
2024-04-13,APAC,C,1366,10257
2024-04-14,LATAM,A,10062,13122
2024-04-14,LATAM,B,-158,11403
2024-04-14,LATAM,C,475,13788
2024-04-14,NA,A,11222,10152
2024-04-14,NA,B,10349,8799
2024-04-14,NA,C,8414,11824
2024-04-14,EU,A,7775,10802
2024-04-14,EU,B,14924,14997
2024-04-14,EU,C,12240,10913
2024-04-14,APAC,A,2367,10278
2024-04-14,APAC,B,6535,9293
2024-04-14,APAC,C,1243,14540
2024-04-15,LATAM,A,12638,10791
2024-04-15,LATAM,B,4704,9119
2024-04-15,LATAM,C,1566,8923
2024-04-15,NA,A,7550,12140
2024-04-15,NA,B,5648,12877
2024-04-15,NA,C,12330,11234
2024-04-15,EU,A,6214,9140
2024-04-15,EU,B,13176,13350
2024-04-15,EU,C,10386,11306
2024-04-15,APAC,A,9482,9499
2024-04-15,APAC,B,3582,9182
2024-04-15,APAC,C,4596,12593
2024-04-16,LATAM,A,6205,8666
2024-04-16,LATAM,B,14017,13828
2024-04-16,LATAM,C,2770,10723
2024-04-16,NA,A,13407,14116
2024-04-16,NA,B,3566,9493
2024-04-16,NA,C,9290,13311
2024-04-16,EU,A,1938,14080
2024-04-16,EU,B,8687,10147
2024-04-16,EU,C,5426,9115
2024-04-16,APAC,A,10284,9468
2024-04-16,APAC,B,4364,8124
2024-04-16,APAC,C,7677,13071
2024-04-17,LATAM,A,790,14617
2024-04-17,LATAM,B,12642,11121
2024-04-17,LATAM,C,7074,12592
2024-04-17,NA,A,8900,12357
2024-04-17,NA,B,7225,9403
2024-04-17,NA,C,3733,11510
2024-04-17,EU,A,5697,14620
2024-04-17,EU,B,10674,10238
2024-04-17,EU,C,59,10351
2024-04-17,APAC,A,11238,10796
2024-04-17,APAC,B,11593,12291
2024-04-17,APAC,C,-270,10615
2024-04-18,LATAM,A,7012,9260
2024-04-18,LATAM,B,-119,11304
2024-04-18,LATAM,C,1831,14852
2024-04-18,NA,A,7516,11343
2024-04-18,NA,B,1069,11787
2024-04-18,NA,C,2300,13239
2024-04-18,EU,A,10686,10650
2024-04-18,EU,B,2448,8012
2024-04-18,EU,C,1830,10397
2024-04-18,APAC,A,5244,8429
2024-04-18,APAC,B,9743,13685
2024-04-18,APAC,C,12818,14988
2024-04-19,LATAM,A,1158,11891
2024-04-19,LATAM,B,11111,14490
2024-04-19,LATAM,C,10895,9889
2024-04-19,NA,A,9061,12839
2024-04-19,NA,B,10095,10118
2024-04-19,NA,C,2465,12131
2024-04-19,EU,A,2675,8231
2024-04-19,EU,B,1729,12022
2024-04-19,EU,C,3818,12894
2024-04-19,APAC,A,10222,10807
2024-04-19,APAC,B,12379,10607
2024-04-19,APAC,C,9012,13973
2024-04-20,LATAM,A,4993,12903
2024-04-20,LATAM,B,1891,9303
2024-04-20,LATAM,C,11545,11877
2024-04-20,NA,A,5925,14149
2024-04-20,NA,B,10150,10162
2024-04-20,NA,C,10255,14434
2024-04-20,EU,A,10394,13189
2024-04-20,EU,B,12970,14807
2024-04-20,EU,C,5677,14640
2024-04-20,APAC,A,10509,10214
2024-04-20,APAC,B,549,11119
2024-04-20,APAC,C,2652,11256
2024-04-21,LATAM,A,9448,10023
2024-04-21,LATAM,B,9464,12321
2024-04-21,LATAM,C,1214,9765
2024-04-21,NA,A,13552,13506
2024-04-21,NA,B,4308,8912
2024-04-21,NA,C,7389,10328
2024-04-21,EU,A,360,8539
2024-04-21,EU,B,8598,11082
2024-04-21,EU,C,7228,8846
2024-04-21,APAC,A,10216,9067
2024-04-21,APAC,B,779,10404
2024-04-21,APAC,C,7496,10324
2024-04-22,LATAM,A,227,13209
2024-04-22,LATAM,B,1808,9485
2024-04-22,LATAM,C,4166,13171
2024-04-22,NA,A,7494,8747
2024-04-22,NA,B,12401,11116
2024-04-22,NA,C,2880,9869
2024-04-22,EU,A,515,9399
2024-04-22,EU,B,11809,9852
2024-04-22,EU,C,8528,12023
2024-04-22,APAC,A,3409,9314
2024-04-22,APAC,B,8534,13530
2024-04-22,APAC,C,2322,11727
2024-04-23,LATAM,A,13118,14264
2024-04-23,LATAM,B,8573,10739
2024-04-23,LATAM,C,2693,14223
2024-04-23,NA,A,984,10100
2024-04-23,NA,B,367,12949
2024-04-23,NA,C,10891,9888
2024-04-23,EU,A,3799,11797
2024-04-23,EU,B,3521,10937
2024-04-23,EU,C,10410,9833
2024-04-23,APAC,A,4508,13320
2024-04-23,APAC,B,1610,9530
2024-04-23,APAC,C,5550,10411
2024-04-24,LATAM,A,7265,10380
2024-04-24,LATAM,B,6860,10792
2024-04-24,LATAM,C,7182,9947
2024-04-24,NA,A,6037,14476
2024-04-24,NA,B,4934,9077
2024-04-24,NA,C,1543,11147
2024-04-24,EU,A,1202,8459
2024-04-24,EU,B,1218,8006
2024-04-24,EU,C,1734,12327
2024-04-24,APAC,A,497,8267
2024-04-24,APAC,B,1957,13655
2024-04-24,APAC,C,1195,11390
2024-04-25,LATAM,A,259,14796
2024-04-25,LATAM,B,25,12511
2024-04-25,LATAM,C,3968,12475
2024-04-25,NA,A,9614,9227
2024-04-25,NA,B,3570,11454
2024-04-25,NA,C,1595,8266
2024-04-25,EU,A,7232,9585
2024-04-25,EU,B,9326,14079
2024-04-25,EU,C,15421,14040
2024-04-25,APAC,A,10392,12508
2024-04-25,APAC,B,2434,12446
2024-04-25,APAC,C,311,11156
2024-04-26,LATAM,A,813,13969
2024-04-26,LATAM,B,1454,11203
2024-04-26,LATAM,C,14590,12924
2024-04-26,NA,A,12483,11013
2024-04-26,NA,B,6668,10389
2024-04-26,NA,C,9337,12065
2024-04-26,EU,A,3500,13479
2024-04-26,EU,B,3845,12770
2024-04-26,EU,C,3616,11223
2024-04-26,APAC,A,7210,11805
2024-04-26,APAC,B,11407,11877
2024-04-26,APAC,C,2492,11970
2024-04-27,LATAM,A,-277,14368
2024-04-27,LATAM,B,-459,8056
2024-04-27,LATAM,C,7992,9900
2024-04-27,NA,A,1044,11246
2024-04-27,NA,B,3607,11997
2024-04-27,NA,C,9905,14934
2024-04-27,EU,A,404,9625
2024-04-27,EU,B,6825,8147
2024-04-27,EU,C,6091,10371
2024-04-27,APAC,A,5254,11395
2024-04-27,APAC,B,10641,8783
2024-04-27,APAC,C,3909,8308
2024-04-28,LATAM,A,7809,10389
2024-04-28,LATAM,B,1157,14428
2024-04-28,LATAM,C,14108,13449
2024-04-28,NA,A,8490,10754
2024-04-28,NA,B,8064,9811
2024-04-28,NA,C,14739,14362
2024-04-28,EU,A,3548,11893
2024-04-28,EU,B,600,12887
2024-04-28,EU,C,5864,11429
2024-04-28,APAC,A,1660,9609
2024-04-28,APAC,B,11935,12356
2024-04-28,APAC,C,4410,12922
2024-04-29,LATAM,A,11268,13161
2024-04-29,LATAM,B,-48,11347
2024-04-29,LATAM,C,1225,9786
2024-04-29,NA,A,-209,13385
2024-04-29,NA,B,5175,10684
2024-04-29,NA,C,1194,14031
2024-04-29,EU,A,3040,10211
2024-04-29,EU,B,11954,13726
2024-04-29,EU,C,9564,10820
2024-04-29,APAC,A,5713,12218
2024-04-29,APAC,B,3735,8696
2024-04-29,APAC,C,11033,11671
2024-04-30,LATAM,A,13328,13177
2024-04-30,LATAM,B,3453,10193
2024-04-30,LATAM,C,12441,13045
2024-04-30,NA,A,9306,14386
2024-04-30,NA,B,10660,12906
2024-04-30,NA,C,8719,8540
2024-04-30,EU,A,2660,9640
2024-04-30,EU,B,6968,9469
2024-04-30,EU,C,5582,13493
2024-04-30,APAC,A,1385,11320
2024-04-30,APAC,B,10597,10357
2024-04-30,APAC,C,4071,8836
2024-05-01,LATAM,A,7927,8572
2024-05-01,LATAM,B,6629,8409
2024-05-01,LATAM,C,11723,10084
2024-05-01,NA,A,7390,8552
2024-05-01,NA,B,620,10436
2024-05-01,NA,C,2949,9329
2024-05-01,EU,A,2037,12948
2024-05-01,EU,B,11926,10313
2024-05-01,EU,C,421,10284
2024-05-01,APAC,A,9929,11252
2024-05-01,APAC,B,9077,12406
2024-05-01,APAC,C,26,12550
2024-05-02,LATAM,A,11927,13404
2024-05-02,LATAM,B,7639,12275
2024-05-02,LATAM,C,-109,10362
2024-05-02,NA,A,7094,13149
2024-05-02,NA,B,5690,9465
2024-05-02,NA,C,9206,14023
2024-05-02,EU,A,7485,9293
2024-05-02,EU,B,8273,10583
2024-05-02,EU,C,8421,9975
2024-05-02,APAC,A,1766,8723
2024-05-02,APAC,B,1603,10610
2024-05-02,APAC,C,11032,13111
2024-05-03,LATAM,A,13591,13257
2024-05-03,LATAM,B,15827,14601
2024-05-03,LATAM,C,8903,13460
2024-05-03,NA,A,876,10900
2024-05-03,NA,B,8579,12931
2024-05-03,NA,C,9230,9837
2024-05-03,EU,A,13777,11946
2024-05-03,EU,B,7100,10090
2024-05-03,EU,C,381,10730
2024-05-03,APAC,A,8786,9147
2024-05-03,APAC,B,10940,13708
2024-05-03,APAC,C,11430,11747
2024-05-04,LATAM,A,5260,8828
2024-05-04,LATAM,B,13922,13595
2024-05-04,LATAM,C,-491,14994
2024-05-04,NA,A,9476,8329
2024-05-04,NA,B,4904,11784
2024-05-04,NA,C,9840,11805
2024-05-04,EU,A,5902,8403
2024-05-04,EU,B,8644,11238
2024-05-04,EU,C,6862,8421
2024-05-04,APAC,A,7384,12074
2024-05-04,APAC,B,3049,9411
2024-05-04,APAC,C,3680,10802
2024-05-05,LATAM,A,1697,10705
2024-05-05,LATAM,B,10406,14682
2024-05-05,LATAM,C,7517,11159
2024-05-05,NA,A,10030,11111
2024-05-05,NA,B,4896,9159
2024-05-05,NA,C,8405,9172
2024-05-05,EU,A,3239,13773
2024-05-05,EU,B,10885,11257
2024-05-05,EU,C,2058,8665
2024-05-05,APAC,A,9679,9360
2024-05-05,APAC,B,6642,8725
2024-05-05,APAC,C,120,13313
2024-05-06,LATAM,A,5255,11735
2024-05-06,LATAM,B,2139,12783
2024-05-06,LATAM,C,3611,12915
2024-05-06,NA,A,6358,13347
2024-05-06,NA,B,7142,14208
2024-05-06,NA,C,15005,14189
2024-05-06,EU,A,6025,10536
2024-05-06,EU,B,4264,12873
2024-05-06,EU,C,10794,9924
2024-05-06,APAC,A,5012,10728
2024-05-06,APAC,B,2859,8784
2024-05-06,APAC,C,12775,10935
2024-05-07,LATAM,A,12562,11267
2024-05-07,LATAM,B,11684,10828
2024-05-07,LATAM,C,4382,10593
2024-05-07,NA,A,465,9472
2024-05-07,NA,B,9538,11500
2024-05-07,NA,C,12032,13395
2024-05-07,EU,A,876,10694
2024-05-07,EU,B,4652,10657
2024-05-07,EU,C,5283,9190
2024-05-07,APAC,A,15935,14415
2024-05-07,APAC,B,2029,9369
2024-05-07,APAC,C,9929,10930
2024-05-08,LATAM,A,2717,12523
2024-05-08,LATAM,B,2466,14108
2024-05-08,LATAM,C,10277,14022
2024-05-08,NA,A,1482,10753
2024-05-08,NA,B,9484,13133
2024-05-08,NA,C,9779,9981
2024-05-08,EU,A,1933,14166
2024-05-08,EU,B,223,8382
2024-05-08,EU,C,10162,10584
2024-05-08,APAC,A,7652,9817
2024-05-08,APAC,B,3471,13477
2024-05-08,APAC,C,3213,8449
2024-05-09,LATAM,A,8179,13541
2024-05-09,LATAM,B,6117,8665
2024-05-09,LATAM,C,8260,12332
2024-05-09,NA,A,9963,10865
2024-05-09,NA,B,2176,14128
2024-05-09,NA,C,2466,8917
2024-05-09,EU,A,7251,9164
2024-05-09,EU,B,6395,11781
2024-05-09,EU,C,5357,10442
2024-05-09,APAC,A,6613,12905
2024-05-09,APAC,B,3777,14200
2024-05-09,APAC,C,4911,11301
2024-05-10,LATAM,A,10107,13495
2024-05-10,LATAM,B,5829,13701
2024-05-10,LATAM,C,16218,14610
2024-05-10,NA,A,3717,11079
2024-05-10,NA,B,5126,10770
2024-05-10,NA,C,4936,9581
2024-05-10,EU,A,-117,8631
2024-05-10,EU,B,5130,9328
2024-05-10,EU,C,13202,13654
2024-05-10,APAC,A,9793,11212
2024-05-10,APAC,B,11750,9845
2024-05-10,APAC,C,13052,12498
2024-05-11,LATAM,A,5130,11648
2024-05-11,LATAM,B,1358,12472
2024-05-11,LATAM,C,4526,12887
2024-05-11,NA,A,8064,9393
2024-05-11,NA,B,4350,8525
2024-05-11,NA,C,12243,11396
2024-05-11,EU,A,4356,14462
2024-05-11,EU,B,12019,13188
2024-05-11,EU,C,3397,11500
2024-05-11,APAC,A,976,12640
2024-05-11,APAC,B,4812,9809
2024-05-11,APAC,C,3166,9067
2024-05-12,LATAM,A,6308,11148
2024-05-12,LATAM,B,12154,11470
2024-05-12,LATAM,C,2432,12049
2024-05-12,NA,A,6853,12449
2024-05-12,NA,B,1896,12512
2024-05-12,NA,C,11890,10031
2024-05-12,EU,A,3999,9162
2024-05-12,EU,B,4412,13314
2024-05-12,EU,C,494,14518
2024-05-12,APAC,A,2935,10962
2024-05-12,APAC,B,1430,9651
2024-05-12,APAC,C,8275,8033
2024-05-13,LATAM,A,9211,13891
2024-05-13,LATAM,B,9660,9210
2024-05-13,LATAM,C,2389,12223
2024-05-13,NA,A,10342,11341
2024-05-13,NA,B,2829,11171
2024-05-13,NA,C,-311,14059
2024-05-13,EU,A,9006,9227
2024-05-13,EU,B,8012,11192
2024-05-13,EU,C,-465,9606
2024-05-13,APAC,A,3018,13435
2024-05-13,APAC,B,7607,14925
2024-05-13,APAC,C,14584,13001
2024-05-14,LATAM,A,8876,8788
2024-05-14,LATAM,B,9663,8602
2024-05-14,LATAM,C,548,9367
2024-05-14,NA,A,1670,14467
2024-05-14,NA,B,7627,8028
2024-05-14,NA,C,9813,13345
2024-05-14,EU,A,11154,10342
