order_id,region,product,order_date,requested_delivery_date,actual_delivery_date,quantity
3965,APAC,C,2024-04-14,2024-04-19,2024-04-29,1026
3966,LATAM,A,2024-04-15,2024-04-20,2024-04-30,2538
3967,LATAM,B,2024-04-15,2024-04-20,2024-04-22,1386
3968,LATAM,C,2024-04-15,2024-04-20,2024-04-21,1177
3969,NA,C,2024-04-15,2024-04-20,2024-04-23,2480
3970,EU,A,2024-04-15,2024-04-20,2024-04-22,1456
3971,EU,B,2024-04-15,2024-04-20,2024-04-27,1914
3972,EU,C,2024-04-15,2024-04-20,2024-04-22,2155
3973,APAC,A,2024-04-15,2024-04-20,2024-04-22,1086
3974,APAC,B,2024-04-15,2024-04-20,2024-04-27,2675
3975,APAC,C,2024-04-15,2024-04-20,2024-04-20,1125
3976,LATAM,B,2024-04-16,2024-04-21,2024-04-21,998
3977,NA,A,2024-04-16,2024-04-21,2024-05-01,2181
3978,EU,A,2024-04-16,2024-04-21,2024-04-21,926
3979,EU,C,2024-04-16,2024-04-21,2024-04-22,2408
3980,APAC,B,2024-04-16,2024-04-21,2024-04-22,1767
3981,APAC,C,2024-04-16,2024-04-21,2024-04-28,2547
3982,LATAM,A,2024-04-17,2024-04-22,2024-04-29,1595
3983,LATAM,B,2024-04-17,2024-04-22,2024-04-24,557
3984,LATAM,C,2024-04-17,2024-04-22,2024-05-02,1430
3985,NA,A,2024-04-17,2024-04-22,2024-04-23,721
3986,NA,B,2024-04-17,2024-04-22,2024-04-29,1474
3987,EU,A,2024-04-17,2024-04-22,2024-05-02,1459
3988,EU,C,2024-04-17,2024-04-22,2024-04-25,901
3989,APAC,A,2024-04-17,2024-04-22,2024-04-23,1662
3990,APAC,B,2024-04-17,2024-04-22,2024-04-25,2212
3991,LATAM,A,2024-04-18,2024-04-23,2024-04-25,2137
3992,NA,A,2024-04-18,2024-04-23,2024-04-30,644
3993,NA,B,2024-04-18,2024-04-23,2024-04-23,1754
3994,NA,C,2024-04-18,2024-04-23,2024-04-24,1183
3995,EU,B,2024-04-18,2024-04-23,2024-04-24,1854
3996,APAC,B,2024-04-18,2024-04-23,2024-04-26,2228
3997,LATAM,A,2024-04-19,2024-04-24,2024-04-25,1201
3998,LATAM,B,2024-04-19,2024-04-24,2024-04-27,1654
3999,LATAM,C,2024-04-19,2024-04-24,2024-04-26,1103
4000,NA,A,2024-04-19,2024-04-24,2024-05-04,652
4001,NA,B,2024-04-19,2024-04-24,2024-05-04,2530
4002,EU,A,2024-04-19,2024-04-24,2024-04-24,1570
4003,EU,B,2024-04-19,2024-04-24,2024-04-26,1733
4004,EU,C,2024-04-19,2024-04-24,2024-04-27,1397
4005,APAC,A,2024-04-19,2024-04-24,2024-05-04,988
4006,APAC,B,2024-04-19,2024-04-24,2024-04-21,1295
4007,LATAM,A,2024-04-20,2024-04-25,2024-04-26,2567
4008,LATAM,B,2024-04-20,2024-04-25,2024-04-28,2470
4009,NA,A,2024-04-20,2024-04-25,2024-04-27,1415
4010,NA,B,2024-04-20,2024-04-25,,2149
4011,EU,B,2024-04-20,2024-04-25,2024-05-05,2396
4012,EU,C,2024-04-20,2024-04-25,2024-04-27,2265
4013,APAC,A,2024-04-20,2024-04-25,2024-04-28,1366
4014,APAC,B,2024-04-20,2024-04-25,2024-05-02,778
4015,APAC,C,2024-04-20,2024-04-25,2024-04-26,2634
4016,LATAM,C,2024-04-21,2024-04-26,2024-05-06,1502
4017,NA,A,2024-04-21,2024-04-26,2024-04-28,2773
4018,NA,C,2024-04-21,2024-04-26,2024-04-28,1146
4019,EU,A,2024-04-21,2024-04-26,2024-05-03,614
4020,EU,C,2024-04-21,2024-04-26,2024-04-28,635
4021,APAC,B,2024-04-21,2024-04-26,2024-04-29,866
4022,APAC,C,2024-04-21,2024-04-26,2024-04-26,753
4023,LATAM,A,2024-04-22,2024-04-27,2024-05-04,2938
4024,LATAM,C,2024-04-22,2024-04-27,2024-04-29,1676
4025,NA,A,2024-04-22,2024-04-27,2024-04-29,1399
4026,NA,B,2024-04-22,2024-04-27,2024-04-27,1789
4027,NA,C,2024-04-22,2024-04-27,2024-04-27,2684
4028,EU,A,2024-04-22,2024-04-27,2024-04-28,2124
4029,EU,B,2024-04-22,2024-04-27,2024-05-07,2876
4030,APAC,A,2024-04-22,2024-04-27,2024-04-30,1504
4031,APAC,B,2024-04-22,2024-04-27,2024-04-30,1190
4032,APAC,C,2024-04-22,2024-04-27,2024-04-29,542
4033,LATAM,A,2024-04-23,2024-04-28,2024-04-29,2311
4034,LATAM,B,2024-04-23,2024-04-28,2024-05-08,581
4035,LATAM,C,2024-04-23,2024-04-28,2024-05-05,2942
4036,NA,A,2024-04-23,2024-04-28,2024-05-08,2936
4037,NA,B,2024-04-23,2024-04-28,2024-05-01,1477
4038,NA,C,2024-04-23,2024-04-28,2024-04-28,775
4039,EU,A,2024-04-23,2024-04-28,2024-05-05,1222
4040,EU,B,2024-04-23,2024-04-28,2024-05-08,1062
4041,APAC,C,2024-04-23,2024-04-28,,1926
4042,LATAM,A,2024-04-24,2024-04-29,2024-05-06,1923
4043,LATAM,C,2024-04-24,2024-04-29,2024-04-30,1862
4044,NA,A,2024-04-24,2024-04-29,2024-05-09,2119
4045,NA,B,2024-04-24,2024-04-29,2024-05-02,1004
4046,NA,C,2024-04-24,2024-04-29,,2730
4047,EU,C,2024-04-24,2024-04-29,2024-05-02,1835
4048,APAC,A,2024-04-24,2024-04-29,2024-05-06,2726
4049,APAC,B,2024-04-24,2024-04-29,2024-05-01,1241
4050,APAC,C,2024-04-24,2024-04-29,2024-05-09,778
4051,LATAM,B,2024-04-25,2024-04-30,,2394
4052,LATAM,C,2024-04-25,2024-04-30,2024-05-02,594
4053,NA,B,2024-04-25,2024-04-30,2024-05-01,1859
4054,NA,C,2024-04-25,2024-04-30,2024-04-30,2823
4055,EU,A,2024-04-25,2024-04-30,2024-05-02,1955
4056,EU,B,2024-04-25,2024-04-30,2024-05-07,1465
4057,EU,C,2024-04-25,2024-04-30,2024-05-01,1675
4058,APAC,B,2024-04-25,2024-04-30,2024-05-07,1681
4059,APAC,C,2024-04-25,2024-04-30,2024-05-07,2667
4060,LATAM,A,2024-04-26,2024-05-01,2024-05-01,609
4061,LATAM,B,2024-04-26,2024-05-01,2024-05-03,1653
4062,NA,A,2024-04-26,2024-05-01,,1074
4063,EU,A,2024-04-26,2024-05-01,2024-05-03,1360
4064,EU,B,2024-04-26,2024-05-01,2024-05-08,2431
4065,APAC,A,2024-04-26,2024-05-01,2024-05-02,1154
4066,APAC,B,2024-04-26,2024-05-01,2024-05-03,1131
4067,APAC,C,2024-04-26,2024-05-01,2024-05-08,2514
4068,LATAM,A,2024-04-27,2024-05-02,2024-05-12,1880
4069,LATAM,C,2024-04-27,2024-05-02,2024-05-03,541
4070,NA,A,2024-04-27,2024-05-02,2024-05-12,1897
4071,NA,B,2024-04-27,2024-05-02,2024-05-12,1354
4072,NA,C,2024-04-27,2024-05-02,2024-05-03,1687
4073,EU,A,2024-04-27,2024-05-02,2024-05-09,1688
4074,EU,B,2024-04-27,2024-05-02,2024-05-03,1137
4075,EU,C,2024-04-27,2024-05-02,2024-05-12,938
4076,APAC,B,2024-04-27,2024-05-02,2024-05-12,2634
4077,APAC,C,2024-04-27,2024-05-02,,730
4078,LATAM,A,2024-04-28,2024-05-03,2024-05-13,2104
4079,NA,B,2024-04-28,2024-05-03,2024-05-10,2592
4080,NA,C,2024-04-28,2024-05-03,2024-05-03,1686
4081,EU,B,2024-04-28,2024-05-03,2024-05-04,1322
4082,EU,C,2024-04-28,2024-05-03,2024-05-10,750
4083,APAC,A,2024-04-28,2024-05-03,2024-05-05,2155
4084,APAC,B,2024-04-28,2024-05-03,2024-05-03,2295
4085,LATAM,A,2024-04-29,2024-05-04,2024-05-11,2451
4086,LATAM,B,2024-04-29,2024-05-04,,1077
4087,LATAM,C,2024-04-29,2024-05-04,2024-05-06,2300
4088,NA,A,2024-04-29,2024-05-04,2024-05-05,1385
4089,NA,B,2024-04-29,2024-05-04,2024-05-11,1245
4090,NA,C,2024-04-29,2024-05-04,2024-05-06,2654
4091,EU,A,2024-04-29,2024-05-04,2024-05-11,1165
4092,EU,B,2024-04-29,2024-05-04,2024-05-14,1354
4093,EU,C,2024-04-29,2024-05-04,,1765
4094,APAC,A,2024-04-29,2024-05-04,2024-05-05,1966
4095,APAC,B,2024-04-29,2024-05-04,2024-05-05,1000
4096,APAC,C,2024-04-29,2024-05-04,2024-05-14,2703
4097,LATAM,A,2024-04-30,2024-05-05,2024-05-08,2772
4098,LATAM,C,2024-04-30,2024-05-05,2024-05-05,2593
4099,NA,B,2024-04-30,2024-05-05,2024-05-12,2460
4100,NA,C,2024-04-30,2024-05-05,2024-05-05,589
4101,EU,B,2024-04-30,2024-05-05,2024-05-07,2056
4102,EU,C,2024-04-30,2024-05-05,2024-05-12,2214
4103,APAC,A,2024-04-30,2024-05-05,2024-05-08,1793
4104,APAC,C,2024-04-30,2024-05-05,2024-05-15,1674
4105,LATAM,A,2024-05-01,2024-05-06,2024-05-09,723
4106,NA,A,2024-05-01,2024-05-06,2024-05-13,1238
4107,NA,B,2024-05-01,2024-05-06,,2507
4108,NA,C,2024-05-01,2024-05-06,2024-05-06,1163
4109,EU,A,2024-05-01,2024-05-06,2024-05-08,893
4110,EU,B,2024-05-01,2024-05-06,2024-05-06,1581
4111,APAC,A,2024-05-01,2024-05-06,2024-05-09,1329
4112,APAC,B,2024-05-01,2024-05-06,2024-05-08,2492
4113,NA,A,2024-05-02,2024-05-07,2024-05-17,1479
4114,NA,B,2024-05-02,2024-05-07,2024-05-17,2117
4115,EU,A,2024-05-02,2024-05-07,2024-05-17,2779
4116,EU,C,2024-05-02,2024-05-07,2024-05-10,739
4117,APAC,B,2024-05-02,2024-05-07,2024-05-08,2908
4118,APAC,C,2024-05-02,2024-05-07,2024-05-09,1575
4119,LATAM,A,2024-05-03,2024-05-08,2024-05-18,838
4120,LATAM,B,2024-05-03,2024-05-08,2024-05-10,2690
4121,NA,A,2024-05-03,2024-05-08,2024-05-08,2638
4122,NA,C,2024-05-03,2024-05-08,,1764
4123,EU,B,2024-05-03,2024-05-08,2024-05-05,1040
4124,EU,C,2024-05-03,2024-05-08,2024-05-10,1874
4125,APAC,A,2024-05-03,2024-05-08,2024-05-10,1172
4126,APAC,B,2024-05-03,2024-05-08,2024-05-15,2124
4127,LATAM,B,2024-05-04,2024-05-09,2024-05-11,1912
4128,NA,A,2024-05-04,2024-05-09,2024-05-11,601
4129,NA,C,2024-05-04,2024-05-09,2024-05-11,1894
4130,EU,A,2024-05-04,2024-05-09,2024-05-16,889
4131,EU,B,2024-05-04,2024-05-09,2024-05-10,1854
4132,EU,C,2024-05-04,2024-05-09,2024-05-19,1772
4133,APAC,B,2024-05-04,2024-05-09,2024-05-19,2944
4134,LATAM,C,2024-05-05,2024-05-10,,729
4135,NA,A,2024-05-05,2024-05-10,2024-05-10,1119
4136,EU,A,2024-05-05,2024-05-10,2024-05-12,2674
4137,EU,B,2024-05-05,2024-05-10,,1887
4138,EU,C,2024-05-05,2024-05-10,2024-05-12,2441
4139,APAC,A,2024-05-05,2024-05-10,2024-05-11,1792
4140,APAC,C,2024-05-05,2024-05-10,2024-05-17,1447
4141,LATAM,A,2024-05-06,2024-05-11,2024-05-13,2295
4142,LATAM,B,2024-05-06,2024-05-11,2024-05-21,1451
4143,NA,C,2024-05-06,2024-05-11,2024-05-13,1325
4144,EU,C,2024-05-06,2024-05-11,2024-05-14,1980
4145,APAC,A,2024-05-06,2024-05-11,2024-05-12,501
4146,APAC,C,2024-05-06,2024-05-11,,1209
4147,LATAM,A,2024-05-07,2024-05-12,2024-05-13,847
4148,LATAM,B,2024-05-07,2024-05-12,2024-05-22,2401
4149,LATAM,C,2024-05-07,2024-05-12,2024-05-12,1625
4150,NA,A,2024-05-07,2024-05-12,2024-05-13,652
4151,NA,B,2024-05-07,2024-05-12,2024-05-19,1986
4152,NA,C,2024-05-07,2024-05-12,2024-05-14,808
4153,EU,A,2024-05-07,2024-05-12,2024-05-13,700
4154,APAC,B,2024-05-07,2024-05-12,2024-05-19,2360
4155,APAC,C,2024-05-07,2024-05-12,2024-05-14,1250
4156,LATAM,B,2024-05-08,2024-05-13,2024-05-23,2972
4157,LATAM,C,2024-05-08,2024-05-13,2024-05-15,1111
4158,NA,A,2024-05-08,2024-05-13,2024-05-14,2977
4159,NA,B,2024-05-08,2024-05-13,2024-05-14,1197
4160,EU,A,2024-05-08,2024-05-13,2024-05-20,723
4161,EU,B,2024-05-08,2024-05-13,,2308
4162,EU,C,2024-05-08,2024-05-13,2024-05-16,2498
4163,APAC,B,2024-05-08,2024-05-13,2024-05-13,2922
4164,APAC,C,2024-05-08,2024-05-13,2024-05-13,1178
4165,LATAM,B,2024-05-09,2024-05-14,2024-05-16,1201
4166,NA,A,2024-05-09,2024-05-14,2024-05-15,1844
4167,NA,B,2024-05-09,2024-05-14,2024-05-14,1759
4168,NA,C,2024-05-09,2024-05-14,2024-05-21,1531
4169,EU,B,2024-05-09,2024-05-14,2024-05-21,1385
4170,EU,C,2024-05-09,2024-05-14,2024-05-14,2094
4171,APAC,B,2024-05-09,2024-05-14,2024-05-17,2201
4172,APAC,C,2024-05-09,2024-05-14,2024-05-14,2635
4173,LATAM,A,2024-05-10,2024-05-15,2024-05-18,797
4174,LATAM,B,2024-05-10,2024-05-15,2024-05-15,2452
4175,LATAM,C,2024-05-10,2024-05-15,2024-05-17,2540
4176,NA,A,2024-05-10,2024-05-15,2024-05-18,2679
4177,NA,B,2024-05-10,2024-05-15,2024-05-12,1321
4178,NA,C,2024-05-10,2024-05-15,2024-05-15,797
4179,EU,C,2024-05-10,2024-05-15,2024-05-18,1721
4180,APAC,A,2024-05-10,2024-05-15,2024-05-18,2562
4181,APAC,C,2024-05-10,2024-05-15,2024-05-25,2624
4182,LATAM,A,2024-05-11,2024-05-16,2024-05-19,1740
4183,LATAM,B,2024-05-11,2024-05-16,2024-05-19,816
4184,NA,A,2024-05-11,2024-05-16,2024-05-26,1391
4185,NA,B,2024-05-11,2024-05-16,2024-05-18,2858
4186,NA,C,2024-05-11,2024-05-16,2024-05-26,2233
4187,EU,A,2024-05-11,2024-05-16,2024-05-18,2408
4188,EU,C,2024-05-11,2024-05-16,2024-05-18,978
4189,APAC,B,2024-05-11,2024-05-16,2024-05-26,1767
4190,APAC,C,2024-05-11,2024-05-16,2024-05-17,1331
4191,LATAM,A,2024-05-12,2024-05-17,2024-05-18,935
4192,LATAM,B,2024-05-12,2024-05-17,2024-05-17,1291
4193,NA,A,2024-05-12,2024-05-17,2024-05-19,2297
4194,NA,B,2024-05-12,2024-05-17,2024-05-18,1177
4195,EU,A,2024-05-12,2024-05-17,2024-05-20,1358
4196,EU,B,2024-05-12,2024-05-17,2024-05-20,2112
4197,EU,C,2024-05-12,2024-05-17,2024-05-18,2708
4198,APAC,A,2024-05-12,2024-05-17,2024-05-20,2801
4199,LATAM,A,2024-05-13,2024-05-18,2024-05-21,1254
4200,LATAM,B,2024-05-13,2024-05-18,2024-05-25,1809
4201,LATAM,C,2024-05-13,2024-05-18,2024-05-18,2478
4202,NA,C,2024-05-13,2024-05-18,,1120
4203,EU,A,2024-05-13,2024-05-18,2024-05-28,2343
4204,EU,B,2024-05-13,2024-05-18,2024-05-21,1980
4205,EU,C,2024-05-13,2024-05-18,2024-05-19,2761
4206,APAC,B,2024-05-13,2024-05-18,2024-05-19,1183
4207,LATAM,A,2024-05-14,2024-05-19,2024-05-22,1457
4208,LATAM,B,2024-05-14,2024-05-19,2024-05-21,1807
4209,LATAM,C,2024-05-14,2024-05-19,2024-05-19,1349
4210,NA,A,2024-05-14,2024-05-19,2024-05-22,742
4211,NA,B,2024-05-14,2024-05-19,2024-05-20,1198
4212,NA,C,2024-05-14,2024-05-19,2024-05-22,2095
4213,EU,A,2024-05-14,2024-05-19,2024-05-29,2593
4214,EU,B,2024-05-14,2024-05-19,2024-05-19,2108
4215,APAC,A,2024-05-14,2024-05-19,2024-05-19,1604
4216,APAC,B,2024-05-14,2024-05-19,2024-05-29,1022
4217,LATAM,A,2024-05-15,2024-05-20,2024-05-23,1173
4218,NA,C,2024-05-15,2024-05-20,2024-05-22,1805
4219,EU,A,2024-05-15,2024-05-20,2024-05-23,2331
4220,EU,B,2024-05-15,2024-05-20,2024-05-20,1613
4221,EU,C,2024-05-15,2024-05-20,2024-05-21,2327
4222,APAC,B,2024-05-15,2024-05-20,2024-05-27,1604
4223,APAC,C,2024-05-15,2024-05-20,2024-05-22,1519
4224,LATAM,A,2024-05-16,2024-05-21,2024-05-18,668
4225,LATAM,C,2024-05-16,2024-05-21,2024-05-22,1242
4226,NA,A,2024-05-16,2024-05-21,2024-05-31,2973
4227,NA,B,2024-05-16,2024-05-21,2024-05-22,1719
4228,NA,C,2024-05-16,2024-05-21,2024-05-28,2338
4229,EU,A,2024-05-16,2024-05-21,2024-05-24,1545
4230,EU,B,2024-05-16,2024-05-21,2024-05-22,638
4231,APAC,A,2024-05-16,2024-05-21,2024-05-28,2357
4232,APAC,C,2024-05-16,2024-05-21,2024-05-22,2613
4233,NA,A,2024-05-17,2024-05-22,2024-05-22,686
4234,NA,B,2024-05-17,2024-05-22,2024-05-22,1626
4235,NA,C,2024-05-17,2024-05-22,2024-05-29,2452
4236,EU,A,2024-05-17,2024-05-22,2024-05-22,2400
4237,EU,B,2024-05-17,2024-05-22,2024-05-22,617
4238,EU,C,2024-05-17,2024-05-22,2024-05-19,1411
4239,APAC,A,2024-05-17,2024-05-22,2024-05-24,2784
4240,APAC,C,2024-05-17,2024-05-22,2024-05-29,2382
4241,LATAM,A,2024-05-18,2024-05-23,2024-06-02,1774
4242,LATAM,C,2024-05-18,2024-05-23,,1508
4243,NA,A,2024-05-18,2024-05-23,2024-05-25,1847
4244,NA,B,2024-05-18,2024-05-23,2024-05-25,2674
4245,EU,A,2024-05-18,2024-05-23,2024-05-24,508
4246,EU,B,2024-05-18,2024-05-23,2024-05-30,2207
4247,EU,C,2024-05-18,2024-05-23,2024-05-23,891
4248,APAC,B,2024-05-18,2024-05-23,2024-05-23,2935
4249,LATAM,A,2024-05-19,2024-05-24,2024-05-31,1096
4250,NA,A,2024-05-19,2024-05-24,2024-05-26,2793
4251,NA,B,2024-05-19,2024-05-24,2024-05-27,1716
4252,NA,C,2024-05-19,2024-05-24,2024-06-03,757
4253,EU,B,2024-05-19,2024-05-24,2024-05-21,1049
4254,APAC,A,2024-05-19,2024-05-24,2024-05-26,2827
4255,APAC,B,2024-05-19,2024-05-24,2024-06-03,790
4256,LATAM,A,2024-05-20,2024-05-25,2024-06-04,793
4257,LATAM,B,2024-05-20,2024-05-25,,2343
4258,LATAM,C,2024-05-20,2024-05-25,2024-05-25,2016
4259,NA,A,2024-05-20,2024-05-25,2024-05-25,2327
4260,NA,B,2024-05-20,2024-05-25,2024-05-27,1303
4261,NA,C,2024-05-20,2024-05-25,,2220
4262,EU,A,2024-05-20,2024-05-25,2024-05-25,2730
4263,EU,B,2024-05-20,2024-05-25,2024-05-26,1374
4264,EU,C,2024-05-20,2024-05-25,2024-06-01,1549
4265,APAC,A,2024-05-20,2024-05-25,2024-05-28,2667
4266,LATAM,A,2024-05-21,2024-05-26,2024-05-26,797
4267,LATAM,B,2024-05-21,2024-05-26,2024-05-29,1269
4268,LATAM,C,2024-05-21,2024-05-26,2024-06-05,887
4269,NA,C,2024-05-21,2024-05-26,2024-05-27,2020
4270,EU,B,2024-05-21,2024-05-26,2024-05-29,1832
4271,EU,C,2024-05-21,2024-05-26,2024-05-29,2175
4272,APAC,A,2024-05-21,2024-05-26,2024-05-28,2872
4273,APAC,B,2024-05-21,2024-05-26,2024-05-29,2001
4274,APAC,C,2024-05-21,2024-05-26,2024-05-26,508
4275,LATAM,A,2024-05-22,2024-05-27,2024-06-03,1735
4276,LATAM,B,2024-05-22,2024-05-27,2024-05-30,1204
4277,LATAM,C,2024-05-22,2024-05-27,2024-05-28,2963
4278,NA,A,2024-05-22,2024-05-27,2024-06-03,2089
4279,NA,C,2024-05-22,2024-05-27,2024-05-27,544
4280,EU,A,2024-05-22,2024-05-27,2024-06-06,2003
4281,EU,B,2024-05-22,2024-05-27,2024-06-06,1476
4282,EU,C,2024-05-22,2024-05-27,2024-06-06,1742
4283,APAC,B,2024-05-22,2024-05-27,2024-05-29,2438
4284,APAC,C,2024-05-22,2024-05-27,2024-05-27,1771
4285,LATAM,A,2024-05-23,2024-05-28,2024-05-31,1579
4286,LATAM,B,2024-05-23,2024-05-28,2024-05-29,1524
4287,NA,A,2024-05-23,2024-05-28,2024-05-31,756
4288,EU,A,2024-05-23,2024-05-28,2024-05-28,2311
4289,EU,B,2024-05-23,2024-05-28,2024-06-04,2190
4290,APAC,A,2024-05-23,2024-05-28,2024-05-30,750
4291,LATAM,A,2024-05-24,2024-05-29,2024-06-01,2352
4292,LATAM,B,2024-05-24,2024-05-29,2024-06-08,532
4293,LATAM,C,2024-05-24,2024-05-29,2024-06-08,1104
4294,NA,A,2024-05-24,2024-05-29,2024-06-05,2117
4295,NA,B,2024-05-24,2024-05-29,2024-05-31,2035
4296,NA,C,2024-05-24,2024-05-29,2024-05-26,590
4297,EU,A,2024-05-24,2024-05-29,2024-06-08,795
4298,EU,B,2024-05-24,2024-05-29,2024-06-08,1400
4299,EU,C,2024-05-24,2024-05-29,2024-06-01,2082
4300,APAC,A,2024-05-24,2024-05-29,2024-05-31,2221
4301,APAC,B,2024-05-24,2024-05-29,2024-06-01,922
4302,APAC,C,2024-05-24,2024-05-29,2024-06-01,2148
4303,LATAM,A,2024-05-25,2024-05-30,2024-06-02,2431
4304,LATAM,B,2024-05-25,2024-05-30,2024-05-31,862
4305,LATAM,C,2024-05-25,2024-05-30,2024-06-06,2893
4306,EU,C,2024-05-25,2024-05-30,2024-06-06,2489
4307,APAC,A,2024-05-25,2024-05-30,2024-05-30,2455
4308,APAC,B,2024-05-25,2024-05-30,2024-05-31,1734
4309,APAC,C,2024-05-25,2024-05-30,2024-06-09,773
4310,LATAM,A,2024-05-26,2024-05-31,2024-06-03,2600
4311,LATAM,B,2024-05-26,2024-05-31,2024-06-02,2964
4312,NA,A,2024-05-26,2024-05-31,2024-06-02,2697
4313,EU,A,2024-05-26,2024-05-31,2024-06-01,1741
4314,EU,B,2024-05-26,2024-05-31,2024-06-02,2561
4315,APAC,A,2024-05-26,2024-05-31,2024-05-31,1774
4316,APAC,B,2024-05-26,2024-05-31,2024-06-07,2384
4317,LATAM,A,2024-05-27,2024-06-01,2024-06-03,2157
4318,LATAM,B,2024-05-27,2024-06-01,2024-06-02,2971
4319,LATAM,C,2024-05-27,2024-06-01,2024-06-04,1016
4320,NA,A,2024-05-27,2024-06-01,2024-06-11,524
4321,NA,B,2024-05-27,2024-06-01,2024-06-04,1100
4322,NA,C,2024-05-27,2024-06-01,2024-06-08,1837
4323,EU,A,2024-05-27,2024-06-01,2024-06-11,1698
4324,EU,B,2024-05-27,2024-06-01,2024-06-08,1982
4325,APAC,B,2024-05-27,2024-06-01,2024-06-01,2586
4326,APAC,C,2024-05-27,2024-06-01,2024-06-08,1623
4327,LATAM,B,2024-05-28,2024-06-02,2024-06-05,2430
4328,LATAM,C,2024-05-28,2024-06-02,2024-06-05,963
4329,NA,A,2024-05-28,2024-06-02,2024-06-04,932
4330,NA,B,2024-05-28,2024-06-02,2024-06-05,529
4331,NA,C,2024-05-28,2024-06-02,2024-06-02,632
4332,EU,A,2024-05-28,2024-06-02,2024-06-09,2457
4333,EU,C,2024-05-28,2024-06-02,2024-06-05,2322
4334,APAC,A,2024-05-28,2024-06-02,2024-06-03,1901
4335,APAC,C,2024-05-28,2024-06-02,2024-06-09,1940
4336,LATAM,C,2024-05-29,2024-06-03,2024-06-13,2382
4337,NA,A,2024-05-29,2024-06-03,2024-06-03,926
4338,NA,B,2024-05-29,2024-06-03,2024-06-05,1956
4339,NA,C,2024-05-29,2024-06-03,2024-06-06,2527
4340,EU,A,2024-05-29,2024-06-03,2024-06-05,2015
4341,EU,B,2024-05-29,2024-06-03,2024-06-05,1667
4342,EU,C,2024-05-29,2024-06-03,2024-06-10,2658
4343,APAC,B,2024-05-29,2024-06-03,2024-06-04,2705
4344,APAC,C,2024-05-29,2024-06-03,2024-06-04,1551
4345,LATAM,B,2024-05-30,2024-06-04,2024-06-07,936
4346,LATAM,C,2024-05-30,2024-06-04,2024-06-05,753
4347,NA,A,2024-05-30,2024-06-04,2024-06-06,2243
4348,NA,B,2024-05-30,2024-06-04,2024-06-11,2077
4349,APAC,B,2024-05-30,2024-06-04,2024-06-04,1798
4350,APAC,C,2024-05-30,2024-06-04,2024-06-11,602
4351,LATAM,A,2024-05-31,2024-06-05,2024-06-08,2740
4352,LATAM,B,2024-05-31,2024-06-05,2024-06-08,2516
4353,NA,A,2024-05-31,2024-06-05,2024-06-15,2751
4354,NA,B,2024-05-31,2024-06-05,2024-06-12,1054
4355,EU,A,2024-05-31,2024-06-05,2024-06-07,909
4356,EU,B,2024-05-31,2024-06-05,2024-06-07,1367
4357,EU,C,2024-05-31,2024-06-05,,2547
4358,APAC,A,2024-05-31,2024-06-05,2024-06-05,2453
4359,APAC,B,2024-05-31,2024-06-05,2024-06-08,1994
4360,LATAM,B,2024-06-01,2024-06-06,2024-06-07,1136
4361,LATAM,C,2024-06-01,2024-06-06,2024-06-13,2860
4362,NA,A,2024-06-01,2024-06-06,2024-06-03,1681
4363,NA,B,2024-06-01,2024-06-06,2024-06-16,2075
4364,NA,C,2024-06-01,2024-06-06,2024-06-09,2262
4365,EU,A,2024-06-01,2024-06-06,2024-06-06,2120
4366,EU,B,2024-06-01,2024-06-06,2024-06-09,1765
4367,APAC,B,2024-06-01,2024-06-06,2024-06-16,613
4368,APAC,C,2024-06-01,2024-06-06,2024-06-08,1723
4369,NA,A,2024-06-02,2024-06-07,2024-06-07,2772
4370,NA,B,2024-06-02,2024-06-07,2024-06-08,1880
4371,EU,A,2024-06-02,2024-06-07,2024-06-17,1510
4372,EU,C,2024-06-02,2024-06-07,2024-06-08,2378
4373,LATAM,A,2024-06-03,2024-06-08,2024-06-18,2574
4374,LATAM,B,2024-06-03,2024-06-08,2024-06-09,2161
4375,NA,A,2024-06-03,2024-06-08,2024-06-10,2095
4376,NA,C,2024-06-03,2024-06-08,2024-06-08,1088
4377,EU,B,2024-06-03,2024-06-08,,1624
4378,EU,C,2024-06-03,2024-06-08,2024-06-10,1514
4379,APAC,C,2024-06-03,2024-06-08,2024-06-08,1359
4380,LATAM,A,2024-06-04,2024-06-09,2024-06-16,1492
4381,LATAM,B,2024-06-04,2024-06-09,2024-06-12,1248
4382,LATAM,C,2024-06-04,2024-06-09,2024-06-10,675
4383,NA,B,2024-06-04,2024-06-09,2024-06-12,2884
4384,NA,C,2024-06-04,2024-06-09,2024-06-09,1440
4385,EU,A,2024-06-04,2024-06-09,,674
4386,EU,C,2024-06-04,2024-06-09,2024-06-11,2666
4387,APAC,A,2024-06-04,2024-06-09,2024-06-09,630
4388,APAC,B,2024-06-04,2024-06-09,2024-06-06,1583
4389,NA,A,2024-06-05,2024-06-10,2024-06-20,2345
4390,NA,B,2024-06-05,2024-06-10,2024-06-17,2999
4391,EU,A,2024-06-05,2024-06-10,2024-06-20,2970
4392,EU,B,2024-06-05,2024-06-10,2024-06-10,2479
4393,APAC,B,2024-06-05,2024-06-10,,1384
4394,APAC,C,2024-06-05,2024-06-10,2024-06-11,650
4395,LATAM,A,2024-06-06,2024-06-11,2024-06-21,1351
4396,LATAM,B,2024-06-06,2024-06-11,2024-06-13,1176
4397,NA,B,2024-06-06,2024-06-11,2024-06-18,2777
